timestamp,measure_id,value
2025-10-17T15:00:00,room67_lux,344.51
2025-10-17T15:00:00,room67_noise,45.57
2025-10-17T15:00:00,room67_light_switch,1.0
2025-10-17T15:00:00,room67_hvac_switch,1.0
2025-10-17T16:00:00,room67_temp,23.99
2025-10-17T16:00:00,room67_humi,45.44
2025-10-17T16:00:00,room67_lux,492.03
2025-10-17T16:00:00,room67_noise,57.42
2025-10-17T16:00:00,room67_light_switch,1.0
2025-10-17T16:00:00,room67_hvac_switch,0.0
2025-10-17T17:00:00,room67_temp,24.49
2025-10-17T17:00:00,room67_humi,45.97
2025-10-17T17:00:00,room67_lux,424.97
2025-10-17T17:00:00,room67_noise,50.59
2025-10-17T17:00:00,room67_light_switch,1.0
2025-10-17T17:00:00,room67_hvac_switch,1.0
2025-10-17T18:00:00,room67_temp,24.78
2025-10-17T18:00:00,room67_humi,37.35
2025-10-17T18:00:00,room67_lux,22.05
2025-10-17T18:00:00,room67_noise,36.67
2025-10-17T18:00:00,room67_light_switch,1.0
2025-10-17T18:00:00,room67_hvac_switch,0.0
2025-10-17T19:00:00,room67_temp,23.42
2025-10-17T19:00:00,room67_humi,36.44
2025-10-17T19:00:00,room67_lux,21.91
2025-10-17T19:00:00,room67_noise,51.59
2025-10-17T19:00:00,room67_light_switch,0.0
2025-10-17T19:00:00,room67_hvac_switch,0.0
2025-10-17T20:00:00,room67_temp,23.19
2025-10-17T20:00:00,room67_humi,52.15
2025-10-17T20:00:00,room67_lux,13.44
2025-10-17T20:00:00,room67_noise,56.64
2025-10-17T20:00:00,room67_light_switch,0.0
2025-10-17T20:00:00,room67_hvac_switch,0.0
2025-10-17T21:00:00,room67_temp,24.95
2025-10-17T21:00:00,room67_humi,36.66
2025-10-17T21:00:00,room67_lux,28.5
2025-10-17T21:00:00,room67_noise,38.65
2025-10-17T21:00:00,room67_light_switch,0.0
2025-10-17T21:00:00,room67_hvac_switch,0.0
2025-10-17T22:00:00,room67_temp,24.73
2025-10-17T22:00:00,room67_humi,54.93
2025-10-17T22:00:00,room67_lux,20.84
2025-10-17T22:00:00,room67_noise,60.73
2025-10-17T22:00:00,room67_light_switch,0.0
2025-10-17T22:00:00,room67_hvac_switch,0.0
2025-10-17T23:00:00,room67_temp,21.88
2025-10-17T23:00:00,room67_humi,40.22
2025-10-17T23:00:00,room67_lux,21.6
2025-10-17T23:00:00,room67_noise,64.11
2025-10-17T23:00:00,room67_light_switch,0.0
2025-10-17T23:00:00,room67_hvac_switch,0.0
2025-10-17T00:00:00,room68_temp,24.29
2025-10-17T00:00:00,room68_humi,47.86
2025-10-17T00:00:00,room68_lux,28.15
2025-10-17T00:00:00,room68_noise,53.29
2025-10-17T00:00:00,room68_light_switch,0.0
2025-10-17T00:00:00,room68_hvac_switch,0.0
2025-10-17T01:00:00,room68_temp,24.63
2025-10-17T01:00:00,room68_humi,40.63
2025-10-17T01:00:00,room68_lux,26.06
2025-10-17T01:00:00,room68_noise,44.63
2025-10-17T01:00:00,room68_light_switch,0.0
2025-10-17T01:00:00,room68_hvac_switch,0.0
2025-10-17T02:00:00,room68_temp,21.78
2025-10-17T02:00:00,room68_humi,43.37
2025-10-17T02:00:00,room68_lux,18.37
2025-10-17T02:00:00,room68_noise,47.09
2025-10-17T02:00:00,room68_light_switch,0.0
2025-10-17T02:00:00,room68_hvac_switch,0.0
2025-10-17T03:00:00,room68_temp,22.24
2025-10-17T03:00:00,room68_humi,38.71
2025-10-17T03:00:00,room68_lux,17.33
2025-10-17T03:00:00,room68_noise,37.55
2025-10-17T03:00:00,room68_light_switch,0.0
2025-10-17T03:00:00,room68_hvac_switch,1.0
2025-10-17T04:00:00,room68_temp,24.24
2025-10-17T04:00:00,room68_humi,35.84
2025-10-17T04:00:00,room68_lux,5.67
2025-10-17T04:00:00,room68_noise,37.8
2025-10-17T04:00:00,room68_light_switch,0.0
2025-10-17T04:00:00,room68_hvac_switch,0.0
2025-10-17T05:00:00,room68_temp,24.02
2025-10-17T05:00:00,room68_humi,38.97
2025-10-17T05:00:00,room68_lux,9.46
2025-10-17T05:00:00,room68_noise,64.02
2025-10-17T05:00:00,room68_light_switch,0.0
2025-10-17T05:00:00,room68_hvac_switch,0.0
2025-10-17T06:00:00,room68_temp,23.95
2025-10-17T06:00:00,room68_humi,38.72
2025-10-17T06:00:00,room68_lux,21.82
2025-10-17T06:00:00,room68_noise,47.72
2025-10-17T06:00:00,room68_light_switch,0.0
2025-10-17T06:00:00,room68_hvac_switch,0.0
2025-10-17T07:00:00,room68_temp,22.34
2025-10-17T07:00:00,room68_humi,42.29
2025-10-17T07:00:00,room68_lux,13.51
2025-10-17T07:00:00,room68_noise,63.23
2025-10-17T07:00:00,room68_light_switch,0.0
2025-10-17T07:00:00,room68_hvac_switch,0.0
2025-10-17T08:00:00,room68_temp,22.36
2025-10-17T08:00:00,room68_humi,54.51
2025-10-17T08:00:00,room68_lux,432.25
2025-10-17T08:00:00,room68_noise,47.61
2025-10-17T08:00:00,room68_light_switch,1.0
2025-10-17T08:00:00,room68_hvac_switch,0.0
2025-10-17T09:00:00,room68_temp,21.2
2025-10-17T09:00:00,room68_humi,36.45
2025-10-17T09:00:00,room68_lux,309.46
2025-10-17T09:00:00,room68_noise,36.13
2025-10-17T09:00:00,room68_light_switch,1.0
2025-10-17T09:00:00,room68_hvac_switch,1.0
2025-10-17T10:00:00,room68_temp,21.77
2025-10-17T10:00:00,room68_humi,36.83
2025-10-17T10:00:00,room68_lux,501.28
2025-10-17T10:00:00,room68_noise,36.53
2025-10-17T10:00:00,room68_light_switch,1.0
2025-10-17T10:00:00,room68_hvac_switch,1.0
2025-10-17T11:00:00,room68_temp,22.42
2025-10-17T11:00:00,room68_humi,44.8
2025-10-17T11:00:00,room68_lux,481.48
2025-10-17T11:00:00,room68_noise,39.39
2025-10-17T11:00:00,room68_light_switch,1.0
2025-10-17T11:00:00,room68_hvac_switch,1.0
2025-10-17T12:00:00,room68_temp,22.15
2025-10-17T12:00:00,room68_humi,43.94
2025-10-17T12:00:00,room68_lux,346.51
2025-10-17T12:00:00,room68_noise,56.08
2025-10-17T12:00:00,room68_light_switch,1.0
2025-10-17T12:00:00,room68_hvac_switch,1.0
2025-10-17T13:00:00,room68_temp,22.61
2025-10-17T13:00:00,room68_humi,52.52
2025-10-17T13:00:00,room68_lux,357.9
2025-10-17T13:00:00,room68_noise,48.91
2025-10-17T13:00:00,room68_light_switch,0.0
2025-10-17T13:00:00,room68_hvac_switch,1.0
2025-10-17T14:00:00,room68_temp,21.81
2025-10-17T14:00:00,room68_humi,45.21
2025-10-17T14:00:00,room68_lux,595.73
2025-10-17T14:00:00,room68_noise,37.76
2025-10-17T14:00:00,room68_light_switch,1.0
2025-10-17T14:00:00,room68_hvac_switch,1.0
2025-10-17T15:00:00,room68_temp,21.95
2025-10-17T15:00:00,room68_humi,38.81
2025-10-17T15:00:00,room68_lux,248.75
2025-10-17T15:00:00,room68_noise,59.41
2025-10-17T15:00:00,room68_light_switch,1.0
2025-10-17T15:00:00,room68_hvac_switch,1.0
2025-10-17T16:00:00,room68_temp,21.99
2025-10-17T16:00:00,room68_humi,51.16
2025-10-17T16:00:00,room68_lux,258.94
2025-10-17T16:00:00,room68_noise,49.87
2025-10-17T16:00:00,room68_light_switch,1.0
2025-10-17T16:00:00,room68_hvac_switch,1.0
2025-10-17T17:00:00,room68_temp,21.29
2025-10-17T17:00:00,room68_humi,41.26
2025-10-17T17:00:00,room68_lux,365.24
2025-10-17T17:00:00,room68_noise,48.24
2025-10-17T17:00:00,room68_light_switch,1.0
2025-10-17T17:00:00,room68_hvac_switch,1.0
2025-10-17T18:00:00,room68_temp,22.03
2025-10-17T18:00:00,room68_humi,54.73
2025-10-17T18:00:00,room68_lux,7.49
2025-10-17T18:00:00,room68_noise,55.27
2025-10-17T18:00:00,room68_light_switch,0.0
2025-10-17T18:00:00,room68_hvac_switch,0.0
2025-10-17T19:00:00,room68_temp,22.75
2025-10-17T19:00:00,room68_humi,47.51
2025-10-17T19:00:00,room68_lux,6.22
2025-10-17T19:00:00,room68_noise,37.67
2025-10-17T19:00:00,room68_light_switch,0.0
2025-10-17T19:00:00,room68_hvac_switch,0.0
2025-10-17T20:00:00,room68_temp,21.96
2025-10-17T20:00:00,room68_humi,44.38
2025-10-17T20:00:00,room68_lux,9.84
2025-10-17T20:00:00,room68_noise,54.68
2025-10-17T20:00:00,room68_light_switch,0.0
2025-10-17T20:00:00,room68_hvac_switch,0.0
2025-10-17T21:00:00,room68_temp,23.5
2025-10-17T21:00:00,room68_humi,46.84
2025-10-17T21:00:00,room68_lux,10.78
2025-10-17T21:00:00,room68_noise,43.84
2025-10-17T21:00:00,room68_light_switch,0.0
2025-10-17T21:00:00,room68_hvac_switch,0.0
2025-10-17T22:00:00,room68_temp,22.23
2025-10-17T22:00:00,room68_humi,54.68
2025-10-17T22:00:00,room68_lux,16.74
2025-10-17T22:00:00,room68_noise,37.38
2025-10-17T22:00:00,room68_light_switch,1.0
2025-10-17T22:00:00,room68_hvac_switch,0.0
2025-10-17T23:00:00,room68_temp,24.9
2025-10-17T23:00:00,room68_humi,40.36
2025-10-17T23:00:00,room68_lux,23.72
2025-10-17T23:00:00,room68_noise,46.28
2025-10-17T23:00:00,room68_light_switch,0.0
2025-10-17T23:00:00,room68_hvac_switch,0.0
2025-10-17T00:00:00,room69_temp,24.64
2025-10-17T00:00:00,room69_humi,42.93
2025-10-17T00:00:00,room69_lux,6.4
2025-10-17T00:00:00,room69_noise,46.29
2025-10-17T00:00:00,room69_light_switch,0.0
2025-10-17T00:00:00,room69_hvac_switch,0.0
2025-10-17T01:00:00,room69_temp,21.46
2025-10-17T01:00:00,room69_humi,39.31
2025-10-17T01:00:00,room69_lux,18.67
2025-10-17T01:00:00,room69_noise,63.14
2025-10-17T01:00:00,room69_light_switch,0.0
2025-10-17T01:00:00,room69_hvac_switch,0.0
2025-10-17T02:00:00,room69_temp,22.87
2025-10-17T02:00:00,room69_humi,49.01
2025-10-17T02:00:00,room69_lux,19.2
2025-10-17T02:00:00,room69_noise,61.31
2025-10-17T02:00:00,room69_light_switch,0.0
2025-10-17T02:00:00,room69_hvac_switch,0.0
2025-10-17T03:00:00,room69_temp,21.56
2025-10-17T03:00:00,room69_humi,52.83
2025-10-17T03:00:00,room69_lux,24.12
2025-10-17T03:00:00,room69_noise,47.43
2025-10-17T03:00:00,room69_light_switch,0.0
2025-10-17T03:00:00,room69_hvac_switch,0.0
2025-10-17T04:00:00,room69_temp,22.26
2025-10-17T04:00:00,room69_humi,37.06
2025-10-17T04:00:00,room69_lux,16.67
2025-10-17T04:00:00,room69_noise,42.43
2025-10-17T04:00:00,room69_light_switch,0.0
2025-10-17T04:00:00,room69_hvac_switch,0.0
2025-10-17T05:00:00,room69_temp,21.1
2025-10-17T05:00:00,room69_humi,51.72
2025-10-17T05:00:00,room69_lux,14.02
2025-10-17T05:00:00,room69_noise,64.41
2025-10-17T05:00:00,room69_light_switch,0.0
2025-10-17T05:00:00,room69_hvac_switch,0.0
2025-10-17T06:00:00,room69_temp,21.35
2025-10-17T06:00:00,room69_humi,54.76
2025-10-17T06:00:00,room69_lux,5.63
2025-10-17T06:00:00,room69_noise,53.05
2025-10-17T06:00:00,room69_light_switch,1.0
2025-10-17T06:00:00,room69_hvac_switch,0.0
2025-10-17T07:00:00,room69_temp,24.22
2025-10-17T07:00:00,room69_humi,41.29
2025-10-17T07:00:00,room69_lux,29.47
2025-10-17T07:00:00,room69_noise,54.65
2025-10-17T07:00:00,room69_light_switch,0.0
2025-10-17T07:00:00,room69_hvac_switch,0.0
2025-10-17T08:00:00,room69_temp,24.21
2025-10-17T08:00:00,room69_humi,35.7
2025-10-17T08:00:00,room69_lux,590.82
2025-10-17T08:00:00,room69_noise,54.33
2025-10-17T08:00:00,room69_light_switch,1.0
2025-10-17T08:00:00,room69_hvac_switch,1.0
2025-10-17T09:00:00,room69_temp,24.34
2025-10-17T09:00:00,room69_humi,38.95
2025-10-17T09:00:00,room69_lux,559.64
2025-10-17T09:00:00,room69_noise,46.81
2025-10-17T09:00:00,room69_light_switch,1.0
2025-10-17T09:00:00,room69_hvac_switch,1.0
2025-10-17T10:00:00,room69_temp,24.81
2025-10-17T10:00:00,room69_humi,52.1
2025-10-17T10:00:00,room69_lux,223.38
2025-10-17T10:00:00,room69_noise,46.75
2025-10-17T10:00:00,room69_light_switch,1.0
2025-10-17T10:00:00,room69_hvac_switch,1.0
2025-10-17T11:00:00,room69_temp,24.85
2025-10-17T11:00:00,room69_humi,40.06
2025-10-17T11:00:00,room69_lux,391.74
2025-10-17T11:00:00,room69_noise,40.3
2025-10-17T11:00:00,room69_light_switch,1.0
2025-10-17T11:00:00,room69_hvac_switch,1.0
2025-10-17T12:00:00,room69_temp,24.41
2025-10-17T12:00:00,room69_humi,38.83
2025-10-17T12:00:00,room69_lux,551.02
2025-10-17T12:00:00,room69_noise,54.3
2025-10-17T12:00:00,room69_light_switch,0.0
2025-10-17T12:00:00,room69_hvac_switch,0.0
2025-10-17T13:00:00,room69_temp,23.78
2025-10-17T13:00:00,room69_humi,45.04
2025-10-17T13:00:00,room69_lux,385.76
2025-10-17T13:00:00,room69_noise,39.61
2025-10-17T13:00:00,room69_light_switch,1.0
2025-10-17T13:00:00,room69_hvac_switch,1.0
2025-10-17T14:00:00,room69_temp,24.45
2025-10-17T14:00:00,room69_humi,36.99
2025-10-17T14:00:00,room69_lux,280.17
2025-10-17T14:00:00,room69_noise,48.34
2025-10-17T14:00:00,room69_light_switch,1.0
2025-10-17T14:00:00,room69_hvac_switch,1.0
2025-10-17T15:00:00,room69_temp,24.92
2025-10-17T15:00:00,room69_humi,47.84
2025-10-17T15:00:00,room69_lux,518.04
2025-10-17T15:00:00,room69_noise,60.26
2025-10-17T15:00:00,room69_light_switch,1.0
2025-10-17T15:00:00,room69_hvac_switch,1.0
2025-10-17T16:00:00,room69_temp,23.13
2025-10-17T16:00:00,room69_humi,43.84
2025-10-17T16:00:00,room69_lux,407.19
2025-10-17T16:00:00,room69_noise,42.82
2025-10-17T16:00:00,room69_light_switch,1.0
2025-10-17T16:00:00,room69_hvac_switch,1.0
2025-10-17T17:00:00,room69_temp,22.33
2025-10-17T17:00:00,room69_humi,52.15
2025-10-17T17:00:00,room69_lux,518.04
2025-10-17T17:00:00,room69_noise,40.62
2025-10-17T17:00:00,room69_light_switch,1.0
2025-10-17T17:00:00,room69_hvac_switch,1.0
2025-10-17T18:00:00,room69_temp,22.28
2025-10-17T18:00:00,room69_humi,38.45
2025-10-17T18:00:00,room69_lux,7.29
2025-10-17T18:00:00,room69_noise,64.36
2025-10-17T18:00:00,room69_light_switch,0.0
2025-10-17T18:00:00,room69_hvac_switch,1.0
2025-10-17T19:00:00,room69_temp,23.72
2025-10-17T19:00:00,room69_humi,52.99
2025-10-17T19:00:00,room69_lux,17.06
2025-10-17T19:00:00,room69_noise,48.49
2025-10-17T19:00:00,room69_light_switch,0.0
2025-10-17T19:00:00,room69_hvac_switch,0.0
2025-10-17T20:00:00,room69_temp,21.79
2025-10-17T20:00:00,room69_humi,46.11
2025-10-17T20:00:00,room69_lux,12.74
2025-10-17T20:00:00,room69_noise,47.65
2025-10-17T20:00:00,room69_light_switch,1.0
2025-10-17T20:00:00,room69_hvac_switch,0.0
2025-10-17T21:00:00,room69_temp,24.02
2025-10-17T21:00:00,room69_humi,36.62
2025-10-17T21:00:00,room69_lux,14.8
2025-10-17T21:00:00,room69_noise,59.48
2025-10-17T21:00:00,room69_light_switch,0.0
2025-10-17T21:00:00,room69_hvac_switch,0.0
2025-10-17T22:00:00,room69_temp,21.44
2025-10-17T22:00:00,room69_humi,48.22
2025-10-17T22:00:00,room69_lux,26.59
2025-10-17T22:00:00,room69_noise,43.48
2025-10-17T22:00:00,room69_light_switch,0.0
2025-10-17T22:00:00,room69_hvac_switch,0.0
2025-10-17T23:00:00,room69_temp,22.89
2025-10-17T23:00:00,room69_humi,45.56
2025-10-17T23:00:00,room69_lux,27.6
2025-10-17T23:00:00,room69_noise,48.06
2025-10-17T23:00:00,room69_light_switch,1.0
2025-10-17T23:00:00,room69_hvac_switch,0.0
2025-10-17T00:00:00,room70_temp,23.18
2025-10-17T00:00:00,room70_humi,43.72
2025-10-17T00:00:00,room70_lux,16.36
2025-10-17T00:00:00,room70_noise,44.66
2025-10-17T00:00:00,room70_light_switch,0.0
2025-10-17T00:00:00,room70_hvac_switch,0.0
2025-10-17T01:00:00,room70_temp,22.79
2025-10-17T01:00:00,room70_humi,35.56
2025-10-17T01:00:00,room70_lux,7.01
2025-10-17T01:00:00,room70_noise,56.84
2025-10-17T01:00:00,room70_light_switch,0.0
2025-10-17T01:00:00,room70_hvac_switch,0.0
2025-10-17T02:00:00,room70_temp,24.15
2025-10-17T02:00:00,room70_humi,45.8
2025-10-17T02:00:00,room70_lux,10.33
2025-10-17T02:00:00,room70_noise,47.99
2025-10-17T02:00:00,room70_light_switch,0.0
2025-10-17T02:00:00,room70_hvac_switch,0.0
2025-10-17T03:00:00,room70_temp,22.26
2025-10-17T03:00:00,room70_humi,54.99
2025-10-17T03:00:00,room70_lux,15.66
2025-10-17T03:00:00,room70_noise,36.81
2025-10-17T03:00:00,room70_light_switch,0.0
2025-10-17T03:00:00,room70_hvac_switch,0.0
2025-10-17T04:00:00,room70_temp,21.19
2025-10-17T04:00:00,room70_humi,35.54
2025-10-17T04:00:00,room70_lux,10.51
2025-10-17T04:00:00,room70_noise,47.99
2025-10-17T04:00:00,room70_light_switch,0.0
2025-10-17T04:00:00,room70_hvac_switch,0.0
2025-10-17T05:00:00,room70_temp,21.2
2025-10-17T05:00:00,room70_humi,50.44
2025-10-17T05:00:00,room70_lux,10.75
2025-10-17T05:00:00,room70_noise,54.45
2025-10-17T05:00:00,room70_light_switch,0.0
2025-10-17T05:00:00,room70_hvac_switch,0.0
2025-10-17T06:00:00,room70_temp,22.81
2025-10-17T06:00:00,room70_humi,49.69
2025-10-17T06:00:00,room70_lux,27.02
2025-10-17T06:00:00,room70_noise,43.38
2025-10-17T06:00:00,room70_light_switch,0.0
2025-10-17T06:00:00,room70_hvac_switch,0.0
2025-10-17T07:00:00,room70_temp,21.41
2025-10-17T07:00:00,room70_humi,52.65
2025-10-17T07:00:00,room70_lux,10.37
2025-10-17T07:00:00,room70_noise,43.04
2025-10-17T07:00:00,room70_light_switch,0.0
2025-10-17T07:00:00,room70_hvac_switch,1.0
2025-10-17T08:00:00,room70_temp,21.61
2025-10-17T08:00:00,room70_humi,39.63
2025-10-17T08:00:00,room70_lux,427.12
2025-10-17T08:00:00,room70_noise,56.62
2025-10-17T08:00:00,room70_light_switch,1.0
2025-10-17T08:00:00,room70_hvac_switch,1.0
2025-10-17T09:00:00,room70_temp,23.03
2025-10-17T09:00:00,room70_humi,51.03
2025-10-17T09:00:00,room70_lux,270.95
2025-10-17T09:00:00,room70_noise,48.04
2025-10-17T09:00:00,room70_light_switch,1.0
2025-10-17T09:00:00,room70_hvac_switch,1.0
2025-10-17T10:00:00,room70_temp,23.67
2025-10-17T10:00:00,room70_humi,43.94
2025-10-17T10:00:00,room70_lux,331.98
2025-10-17T10:00:00,room70_noise,36.41
2025-10-17T10:00:00,room70_light_switch,1.0
2025-10-17T10:00:00,room70_hvac_switch,1.0
2025-10-17T11:00:00,room70_temp,22.43
2025-10-17T11:00:00,room70_humi,44.69
2025-10-17T11:00:00,room70_lux,429.28
2025-10-17T11:00:00,room70_noise,51.57
2025-10-17T11:00:00,room70_light_switch,1.0
2025-10-17T11:00:00,room70_hvac_switch,1.0
2025-10-17T12:00:00,room70_temp,23.59
2025-10-17T12:00:00,room70_humi,41.22
2025-10-17T12:00:00,room70_lux,519.94
2025-10-17T12:00:00,room70_noise,48.18
2025-10-17T12:00:00,room70_light_switch,1.0
2025-10-17T12:00:00,room70_hvac_switch,1.0
2025-10-17T13:00:00,room70_temp,24.97
2025-10-17T13:00:00,room70_humi,49.41
2025-10-17T13:00:00,room70_lux,595.72
2025-10-17T13:00:00,room70_noise,50.46
2025-10-17T13:00:00,room70_light_switch,1.0
2025-10-17T13:00:00,room70_hvac_switch,1.0
2025-10-17T14:00:00,room70_temp,23.68
2025-10-17T14:00:00,room70_humi,53.71
2025-10-17T14:00:00,room70_lux,439.34
2025-10-17T14:00:00,room70_noise,43.16
2025-10-17T14:00:00,room70_light_switch,0.0
2025-10-17T14:00:00,room70_hvac_switch,1.0
2025-10-17T15:00:00,room70_temp,23.19
2025-10-17T15:00:00,room70_humi,38.06
2025-10-17T15:00:00,room70_lux,326.41
2025-10-17T15:00:00,room70_noise,46.22
2025-10-17T15:00:00,room70_light_switch,1.0
2025-10-17T15:00:00,room70_hvac_switch,1.0
2025-10-17T16:00:00,room70_temp,21.93
2025-10-17T16:00:00,room70_humi,36.72
2025-10-17T16:00:00,room70_lux,448.98
2025-10-17T16:00:00,room70_noise,50.4
2025-10-17T16:00:00,room70_light_switch,1.0
2025-10-17T16:00:00,room70_hvac_switch,1.0
2025-10-17T17:00:00,room70_temp,24.63
2025-10-17T17:00:00,room70_humi,35.76
2025-10-17T17:00:00,room70_lux,347.21
2025-10-17T17:00:00,room70_noise,44.57
2025-10-17T17:00:00,room70_light_switch,1.0
2025-10-17T17:00:00,room70_hvac_switch,1.0
2025-10-17T18:00:00,room70_temp,22.87
2025-10-17T18:00:00,room70_humi,41.8
2025-10-17T18:00:00,room70_lux,5.09
2025-10-17T18:00:00,room70_noise,63.35
2025-10-17T18:00:00,room70_light_switch,0.0
2025-10-17T18:00:00,room70_hvac_switch,1.0
2025-10-17T19:00:00,room70_temp,23.69
2025-10-17T19:00:00,room70_humi,36.12
2025-10-17T19:00:00,room70_lux,12.66
2025-10-17T19:00:00,room70_noise,47.24
2025-10-17T19:00:00,room70_light_switch,0.0
2025-10-17T19:00:00,room70_hvac_switch,0.0
2025-10-17T20:00:00,room70_temp,23.59
2025-10-17T20:00:00,room70_humi,51.19
2025-10-17T20:00:00,room70_lux,8.06
2025-10-17T20:00:00,room70_noise,35.15
2025-10-17T20:00:00,room70_light_switch,0.0
2025-10-17T20:00:00,room70_hvac_switch,0.0
2025-10-17T21:00:00,room70_temp,21.51
2025-10-17T21:00:00,room70_humi,36.27
2025-10-17T21:00:00,room70_lux,12.46
2025-10-17T21:00:00,room70_noise,54.0
2025-10-17T21:00:00,room70_light_switch,0.0
2025-10-17T21:00:00,room70_hvac_switch,0.0
2025-10-17T22:00:00,room70_temp,21.22
2025-10-17T22:00:00,room70_humi,35.42
2025-10-17T22:00:00,room70_lux,15.02
2025-10-17T22:00:00,room70_noise,42.01
2025-10-17T22:00:00,room70_light_switch,0.0
2025-10-17T22:00:00,room70_hvac_switch,0.0
2025-10-17T23:00:00,room70_temp,24.4
2025-10-17T23:00:00,room70_humi,54.95
2025-10-17T23:00:00,room70_lux,7.86
2025-10-17T23:00:00,room70_noise,44.19
2025-10-17T23:00:00,room70_light_switch,0.0
2025-10-17T23:00:00,room70_hvac_switch,0.0
2025-10-17T00:00:00,room71_temp,21.11
2025-10-17T00:00:00,room71_humi,38.01
2025-10-17T00:00:00,room71_lux,28.43
2025-10-17T00:00:00,room71_noise,41.3
2025-10-17T00:00:00,room71_light_switch,0.0
2025-10-17T00:00:00,room71_hvac_switch,1.0
2025-10-17T01:00:00,room71_temp,22.67
2025-10-17T01:00:00,room71_humi,41.68
2025-10-17T01:00:00,room71_lux,20.14
2025-10-17T01:00:00,room71_noise,43.97
2025-10-17T01:00:00,room71_light_switch,0.0
2025-10-17T01:00:00,room71_hvac_switch,0.0
2025-10-17T02:00:00,room71_temp,24.77
2025-10-17T02:00:00,room71_humi,41.27
2025-10-17T02:00:00,room71_lux,7.82
2025-10-17T02:00:00,room71_noise,54.77
2025-10-17T02:00:00,room71_light_switch,0.0
2025-10-17T02:00:00,room71_hvac_switch,1.0
2025-10-17T03:00:00,room71_temp,23.73
2025-10-17T03:00:00,room71_humi,46.18
2025-10-17T03:00:00,room71_lux,27.73
2025-10-17T03:00:00,room71_noise,48.23
2025-10-17T03:00:00,room71_light_switch,0.0
2025-10-17T03:00:00,room71_hvac_switch,0.0
2025-10-17T04:00:00,room71_temp,23.86
2025-10-17T04:00:00,room71_humi,35.98
2025-10-17T04:00:00,room71_lux,6.89
2025-10-17T04:00:00,room71_noise,47.36
2025-10-17T04:00:00,room71_light_switch,0.0
2025-10-17T04:00:00,room71_hvac_switch,0.0
2025-10-17T05:00:00,room71_temp,22.92
2025-10-17T05:00:00,room71_humi,43.83
2025-10-17T05:00:00,room71_lux,16.68
2025-10-17T05:00:00,room71_noise,59.4
2025-10-17T05:00:00,room71_light_switch,0.0
2025-10-17T05:00:00,room71_hvac_switch,0.0
2025-10-17T06:00:00,room71_temp,24.29
2025-10-17T06:00:00,room71_humi,45.36
2025-10-17T06:00:00,room71_lux,10.32
2025-10-17T06:00:00,room71_noise,50.38
2025-10-17T06:00:00,room71_light_switch,0.0
2025-10-17T06:00:00,room71_hvac_switch,0.0
2025-10-17T07:00:00,room71_temp,24.25
2025-10-17T07:00:00,room71_humi,38.2
2025-10-17T07:00:00,room71_lux,20.6
2025-10-17T07:00:00,room71_noise,51.35
2025-10-17T07:00:00,room71_light_switch,0.0
2025-10-17T07:00:00,room71_hvac_switch,0.0
2025-10-17T08:00:00,room71_temp,23.33
2025-10-17T08:00:00,room71_humi,54.87
2025-10-17T08:00:00,room71_lux,291.94
2025-10-17T08:00:00,room71_noise,51.5
2025-10-17T08:00:00,room71_light_switch,0.0
2025-10-17T08:00:00,room71_hvac_switch,1.0
2025-10-17T09:00:00,room71_temp,22.95
2025-10-17T09:00:00,room71_humi,35.06
2025-10-17T09:00:00,room71_lux,596.88
2025-10-17T09:00:00,room71_noise,38.63
2025-10-17T09:00:00,room71_light_switch,1.0
2025-10-17T09:00:00,room71_hvac_switch,1.0
2025-10-17T10:00:00,room71_temp,21.63
2025-10-17T10:00:00,room71_humi,43.57
2025-10-17T10:00:00,room71_lux,334.21
2025-10-17T10:00:00,room71_noise,45.75
2025-10-17T10:00:00,room71_light_switch,1.0
2025-10-17T10:00:00,room71_hvac_switch,1.0
2025-10-17T11:00:00,room71_temp,23.43
2025-10-17T11:00:00,room71_humi,48.19
2025-10-17T11:00:00,room71_lux,419.72
2025-10-17T11:00:00,room71_noise,36.79
2025-10-17T11:00:00,room71_light_switch,1.0
2025-10-17T11:00:00,room71_hvac_switch,0.0
2025-10-17T12:00:00,room71_temp,21.1
2025-10-17T12:00:00,room71_humi,38.04
2025-10-17T12:00:00,room71_lux,443.38
2025-10-17T12:00:00,room71_noise,59.06
2025-10-17T12:00:00,room71_light_switch,1.0
2025-10-17T12:00:00,room71_hvac_switch,1.0
2025-10-17T13:00:00,room71_temp,23.16
2025-10-17T13:00:00,room71_humi,44.45
2025-10-17T13:00:00,room71_lux,446.66
2025-10-17T13:00:00,room71_noise,60.03
2025-10-17T13:00:00,room71_light_switch,1.0
2025-10-17T13:00:00,room71_hvac_switch,0.0
2025-10-17T14:00:00,room71_temp,21.4
2025-10-17T14:00:00,room71_humi,46.97
2025-10-17T14:00:00,room71_lux,400.97
2025-10-17T14:00:00,room71_noise,44.63
2025-10-17T14:00:00,room71_light_switch,1.0
2025-10-17T14:00:00,room71_hvac_switch,1.0
2025-10-17T15:00:00,room71_temp,21.02
2025-10-17T15:00:00,room71_humi,50.95
2025-10-17T15:00:00,room71_lux,386.24
2025-10-17T15:00:00,room71_noise,48.68
2025-10-17T15:00:00,room71_light_switch,1.0
2025-10-17T15:00:00,room71_hvac_switch,0.0
2025-10-17T16:00:00,room71_temp,23.45
2025-10-17T16:00:00,room71_humi,44.81
